vtk_name,path_type,specimen,family,genus,species,vertebra_type,vertebra_num,n_cervical,n_thoracic,n_lumbar,Total Vert,normalized_position,status
varanidae_varanus_komodoensis_tnhc113000_24-l14.vtk,list_mesh_paths,varanidae_varanus_komodoensis_tnhc113000,varanidae,varanus,komodoensis,L,14,5,5,17,27,0.888889,OK
varanidae_varanus_komodoensis_tnhc113000_25-l15.vtk,list_mesh_paths,varanidae_varanus_komodoensis_tnhc113000,varanidae,varanus,komodoensis,L,15,5,5,17,27,0.925926,OK
varanidae_varanus_komodoensis_tnhc113000_27-l17.vtk,list_mesh_paths,varanidae_varanus_komodoensis_tnhc113000,varanidae,varanus,komodoensis,L,17,5,5,17,27,1.0,OK
xantusiidae_cricosaura_typica_02-c4.vtk,list_mesh_paths,xantusiidae_cricosaura_typica,xantusiidae,cricosaura,typica,C,4,5,11,8,24,0.083333,OK
xantusiidae_cricosaura_typica_03-c5.vtk,list_mesh_paths,xantusiidae_cricosaura_typica,xantusiidae,cricosaura,typica,C,5,5,11,8,24,0.125,OK
xantusiidae_cricosaura_typica_04-c6.vtk,list_mesh_paths,xantusiidae_cricosaura_typica,xantusiidae,cricosaura,typica,C,6,5,11,8,24,0.166667,OK
xantusiidae_cricosaura_typica_05-c7.vtk,list_mesh_paths,xantusiidae_cricosaura_typica,xantusiidae,cricosaura,typica,C,7,5,11,8,24,0.208333,OK
xantusiidae_cricosaura_typica_06-t1.vtk,list_mesh_paths,xantusiidae_cricosaura_typica,xantusiidae,cricosaura,typica,T,1,5,11,8,24,0.25,OK
xantusiidae_cricosaura_typica_07-t2.vtk,list_mesh_paths,xantusiidae_cricosaura_typica,xantusiidae,cricosaura,typica,T,2,5,11,8,24,0.291667,OK
xantusiidae_cricosaura_typica_08-t3.vtk,list_mesh_paths,xantusiidae_cricosaura_typica,xantusiidae,cricosaura,typica,T,3,5,11,8,24,0.333333,OK
xantusiidae_cricosaura_typica_09-t4.vtk,list_mesh_paths,xantusiidae_cricosaura_typica,xantusiidae,cricosaura,typica,T,4,5,11,8,24,0.375,OK
xantusiidae_cricosaura_typica_11-t6.vtk,list_mesh_paths,xantusiidae_cricosaura_typica,xantusiidae,cricosaura,typica,T,6,5,11,8,24,0.458333,OK
xantusiidae_cricosaura_typica_12-t7.vtk,list_mesh_paths,xantusiidae_cricosaura_typica,xantusiidae,cricosaura,typica,T,7,5,11,8,24,0.5,OK
xantusiidae_cricosaura_typica_13-t8.vtk,list_mesh_paths,xantusiidae_cricosaura_typica,xantusiidae,cricosaura,typica,T,8,5,11,8,24,0.541667,OK
xantusiidae_cricosaura_typica_14-t9.vtk,list_mesh_paths,xantusiidae_cricosaura_typica,xantusiidae,cricosaura,typica,T,9,5,11,8,24,0.583333,OK
xantusiidae_cricosaura_typica_15-t10.vtk,list_mesh_paths,xantusiidae_cricosaura_typica,xantusiidae,cricosaura,typica,T,10,5,11,8,24,0.625,OK
xantusiidae_cricosaura_typica_16-t11.vtk,list_mesh_paths,xantusiidae_cricosaura_typica,xantusiidae,cricosaura,typica,T,11,5,11,8,24,0.666667,OK
xantusiidae_cricosaura_typica_17-l1.vtk,list_mesh_paths,xantusiidae_cricosaura_typica,xantusiidae,cricosaura,typica,L,1,5,11,8,24,0.708333,OK
xantusiidae_cricosaura_typica_18-l2.vtk,list_mesh_paths,xantusiidae_cricosaura_typica,xantusiidae,cricosaura,typica,L,2,5,11,8,24,0.75,OK
xantusiidae_cricosaura_typica_19-l3.vtk,list_mesh_paths,xantusiidae_cricosaura_typica,xantusiidae,cricosaura,typica,L,3,5,11,8,24,0.791667,OK
xantusiidae_cricosaura_typica_20-l4.vtk,list_mesh_paths,xantusiidae_cricosaura_typica,xantusiidae,cricosaura,typica,L,4,5,11,8,24,0.833333,OK
xantusiidae_cricosaura_typica_21-l5.vtk,list_mesh_paths,xantusiidae_cricosaura_typica,xantusiidae,cricosaura,typica,L,5,5,11,8,24,0.875,OK
xantusiidae_cricosaura_typica_23-l7.vtk,list_mesh_paths,xantusiidae_cricosaura_typica,xantusiidae,cricosaura,typica,L,7,5,11,8,24,0.958333,OK
xantusiidae_cricosaura_typica_24-l8.vtk,list_mesh_paths,xantusiidae_cricosaura_typica,xantusiidae,cricosaura,typica,L,8,5,11,8,24,1.0,OK
xantusiidae_lepidophyma_obscura_01-c3.vtk,list_mesh_paths,xantusiidae_lepidophyma_obscura,xantusiidae,lepidophyma,obscura,C,3,5,9,9,23,0.043478,OK
xantusiidae_lepidophyma_obscura_03-c5.vtk,list_mesh_paths,xantusiidae_lepidophyma_obscura,xantusiidae,lepidophyma,obscura,C,5,5,9,9,23,0.130435,OK
xantusiidae_lepidophyma_obscura_04-c6.vtk,list_mesh_paths,xantusiidae_lepidophyma_obscura,xantusiidae,lepidophyma,obscura,C,6,5,9,9,23,0.173913,OK
xantusiidae_lepidophyma_obscura_05-c7.vtk,list_mesh_paths,xantusiidae_lepidophyma_obscura,xantusiidae,lepidophyma,obscura,C,7,5,9,9,23,0.217391,OK
xantusiidae_lepidophyma_obscura_06-t1.vtk,list_mesh_paths,xantusiidae_lepidophyma_obscura,xantusiidae,lepidophyma,obscura,T,1,5,9,9,23,0.26087,OK
xantusiidae_lepidophyma_obscura_08-t3.vtk,list_mesh_paths,xantusiidae_lepidophyma_obscura,xantusiidae,lepidophyma,obscura,T,3,5,9,9,23,0.347826,OK
xantusiidae_lepidophyma_obscura_09-t4.vtk,list_mesh_paths,xantusiidae_lepidophyma_obscura,xantusiidae,lepidophyma,obscura,T,4,5,9,9,23,0.391304,OK
xantusiidae_lepidophyma_obscura_10-t5.vtk,list_mesh_paths,xantusiidae_lepidophyma_obscura,xantusiidae,lepidophyma,obscura,T,5,5,9,9,23,0.434783,OK
xantusiidae_lepidophyma_obscura_11-t6.vtk,list_mesh_paths,xantusiidae_lepidophyma_obscura,xantusiidae,lepidophyma,obscura,T,6,5,9,9,23,0.478261,OK
xantusiidae_lepidophyma_obscura_13-t8.vtk,list_mesh_paths,xantusiidae_lepidophyma_obscura,xantusiidae,lepidophyma,obscura,T,8,5,9,9,23,0.565217,OK
xantusiidae_lepidophyma_obscura_14-t9.vtk,list_mesh_paths,xantusiidae_lepidophyma_obscura,xantusiidae,lepidophyma,obscura,T,9,5,9,9,23,0.608696,OK
xantusiidae_lepidophyma_obscura_15-l1.vtk,list_mesh_paths,xantusiidae_lepidophyma_obscura,xantusiidae,lepidophyma,obscura,L,1,5,9,9,23,0.652174,OK
xantusiidae_lepidophyma_obscura_17-l3.vtk,list_mesh_paths,xantusiidae_lepidophyma_obscura,xantusiidae,lepidophyma,obscura,L,3,5,9,9,23,0.73913,OK
xantusiidae_lepidophyma_obscura_18-l4.vtk,list_mesh_paths,xantusiidae_lepidophyma_obscura,xantusiidae,lepidophyma,obscura,L,4,5,9,9,23,0.782609,OK
xantusiidae_lepidophyma_obscura_19-l5.vtk,list_mesh_paths,xantusiidae_lepidophyma_obscura,xantusiidae,lepidophyma,obscura,L,5,5,9,9,23,0.826087,OK
xantusiidae_lepidophyma_obscura_20-l6.vtk,list_mesh_paths,xantusiidae_lepidophyma_obscura,xantusiidae,lepidophyma,obscura,L,6,5,9,9,23,0.869565,OK
xantusiidae_lepidophyma_obscura_22-l8.vtk,list_mesh_paths,xantusiidae_lepidophyma_obscura,xantusiidae,lepidophyma,obscura,L,8,5,9,9,23,0.956522,OK
xantusiidae_lepidophyma_obscura_23-l9.vtk,list_mesh_paths,xantusiidae_lepidophyma_obscura,xantusiidae,lepidophyma,obscura,L,9,5,9,9,23,1.0,OK
xenosauridae_xenosaurus_platyceps_uf104135_01-c3.vtk,list_mesh_paths,xenosauridae_xenosaurus_platyceps_uf104135,xenosauridae,xenosaurus,platyceps,C,3,5,5,19,29,0.034483,OK
xenosauridae_xenosaurus_platyceps_uf104135_03-c5.vtk,list_mesh_paths,xenosauridae_xenosaurus_platyceps_uf104135,xenosauridae,xenosaurus,platyceps,C,5,5,5,19,29,0.103448,OK
xenosauridae_xenosaurus_platyceps_uf104135_04-c6.vtk,list_mesh_paths,xenosauridae_xenosaurus_platyceps_uf104135,xenosauridae,xenosaurus,platyceps,C,6,5,5,19,29,0.137931,OK
xenosauridae_xenosaurus_platyceps_uf104135_05-c7.vtk,list_mesh_paths,xenosauridae_xenosaurus_platyceps_uf104135,xenosauridae,xenosaurus,platyceps,C,7,5,5,19,29,0.172414,OK
xenosauridae_xenosaurus_platyceps_uf104135_06-t1.vtk,list_mesh_paths,xenosauridae_xenosaurus_platyceps_uf104135,xenosauridae,xenosaurus,platyceps,T,1,5,5,19,29,0.206897,OK
xenosauridae_xenosaurus_platyceps_uf104135_07-t2.vtk,list_mesh_paths,xenosauridae_xenosaurus_platyceps_uf104135,xenosauridae,xenosaurus,platyceps,T,2,5,5,19,29,0.241379,OK
xenosauridae_xenosaurus_platyceps_uf104135_08-t3.vtk,list_mesh_paths,xenosauridae_xenosaurus_platyceps_uf104135,xenosauridae,xenosaurus,platyceps,T,3,5,5,19,29,0.275862,OK
xenosauridae_xenosaurus_platyceps_uf104135_09-t4.vtk,list_mesh_paths,xenosauridae_xenosaurus_platyceps_uf104135,xenosauridae,xenosaurus,platyceps,T,4,5,5,19,29,0.310345,OK
xenosauridae_xenosaurus_platyceps_uf104135_10-t5.vtk,list_mesh_paths,xenosauridae_xenosaurus_platyceps_uf104135,xenosauridae,xenosaurus,platyceps,T,5,5,5,19,29,0.344828,OK
xenosauridae_xenosaurus_platyceps_uf104135_12-l2.vtk,list_mesh_paths,xenosauridae_xenosaurus_platyceps_uf104135,xenosauridae,xenosaurus,platyceps,L,2,5,5,19,29,0.413793,OK
xenosauridae_xenosaurus_platyceps_uf104135_13-l3.vtk,list_mesh_paths,xenosauridae_xenosaurus_platyceps_uf104135,xenosauridae,xenosaurus,platyceps,L,3,5,5,19,29,0.448276,OK
xenosauridae_xenosaurus_platyceps_uf104135_16-l6.vtk,list_mesh_paths,xenosauridae_xenosaurus_platyceps_uf104135,xenosauridae,xenosaurus,platyceps,L,6,5,5,19,29,0.551724,OK
xenosauridae_xenosaurus_platyceps_uf104135_18-l8.vtk,list_mesh_paths,xenosauridae_xenosaurus_platyceps_uf104135,xenosauridae,xenosaurus,platyceps,L,8,5,5,19,29,0.62069,OK
xenosauridae_xenosaurus_platyceps_uf104135_19-l9.vtk,list_mesh_paths,xenosauridae_xenosaurus_platyceps_uf104135,xenosauridae,xenosaurus,platyceps,L,9,5,5,19,29,0.655172,OK
xenosauridae_xenosaurus_platyceps_uf104135_20-l10.vtk,list_mesh_paths,xenosauridae_xenosaurus_platyceps_uf104135,xenosauridae,xenosaurus,platyceps,L,10,5,5,19,29,0.689655,OK
xenosauridae_xenosaurus_platyceps_uf104135_21-l11.vtk,list_mesh_paths,xenosauridae_xenosaurus_platyceps_uf104135,xenosauridae,xenosaurus,platyceps,L,11,5,5,19,29,0.724138,OK
xenosauridae_xenosaurus_platyceps_uf104135_22-l12.vtk,list_mesh_paths,xenosauridae_xenosaurus_platyceps_uf104135,xenosauridae,xenosaurus,platyceps,L,12,5,5,19,29,0.758621,OK
xenosauridae_xenosaurus_platyceps_uf104135_23-l13.vtk,list_mesh_paths,xenosauridae_xenosaurus_platyceps_uf104135,xenosauridae,xenosaurus,platyceps,L,13,5,5,19,29,0.793103,OK
xenosauridae_xenosaurus_platyceps_uf104135_24-l14.vtk,list_mesh_paths,xenosauridae_xenosaurus_platyceps_uf104135,xenosauridae,xenosaurus,platyceps,L,14,5,5,19,29,0.827586,OK
xenosauridae_xenosaurus_platyceps_uf104135_25-l15.vtk,list_mesh_paths,xenosauridae_xenosaurus_platyceps_uf104135,xenosauridae,xenosaurus,platyceps,L,15,5,5,19,29,0.862069,OK
xenosauridae_xenosaurus_platyceps_uf104135_26-l16.vtk,list_mesh_paths,xenosauridae_xenosaurus_platyceps_uf104135,xenosauridae,xenosaurus,platyceps,L,16,5,5,19,29,0.896552,OK
xenosauridae_xenosaurus_platyceps_uf104135_27-l17.vtk,list_mesh_paths,xenosauridae_xenosaurus_platyceps_uf104135,xenosauridae,xenosaurus,platyceps,L,17,5,5,19,29,0.931034,OK
xenosauridae_xenosaurus_platyceps_uf104135_28-l18.vtk,list_mesh_paths,xenosauridae_xenosaurus_platyceps_uf104135,xenosauridae,xenosaurus,platyceps,L,18,5,5,19,29,0.965517,OK
xenosauridae_xenosaurus_platyceps_uf104135_29-l19.vtk,list_mesh_paths,xenosauridae_xenosaurus_platyceps_uf104135,xenosauridae,xenosaurus,platyceps,L,19,5,5,19,29,1.0,OK
agamidae_agama_atra_uf180711_03-c5.vtk,val_paths,agamidae_agama_atra_uf180711,agamidae,agama,atra,C,5,5,9,7,21,0.142857,OK
agamidae_draco_blanfordi_uf61535_10-t6.vtk,val_paths,agamidae_draco_blanfordi_uf61535,agamidae,draco,blanfordi,T,6,4,10,8,22,0.454545,OK
agamidae_draco_blanfordi_uf61535_13-t9.vtk,val_paths,agamidae_draco_blanfordi_uf61535,agamidae,draco,blanfordi,T,9,4,10,8,22,0.590909,OK
agamidae_draco_blanfordi_uf61535_18-l4.vtk,val_paths,agamidae_draco_blanfordi_uf61535,agamidae,draco,blanfordi,L,4,4,10,8,22,0.818182,OK
amphisbaenidae_bipes_biporus_uf42060_065-l56.vtk,val_paths,amphisbaenidae_bipes_biporus_uf42060,amphisbaenidae,bipes,biporus,L,56,3,6,116,125,0.52,OK
amphisbaenidae_bipes_biporus_uf42060_067-l58.vtk,val_paths,amphisbaenidae_bipes_biporus_uf42060,amphisbaenidae,bipes,biporus,L,58,3,6,116,125,0.536,OK
amphisbaenidae_bipes_biporus_uf42060_107-l98.vtk,val_paths,amphisbaenidae_bipes_biporus_uf42060,amphisbaenidae,bipes,biporus,L,98,3,6,116,125,0.856,OK
amphisbaenidae_bipes_biporus_uf42060_125-l116.vtk,val_paths,amphisbaenidae_bipes_biporus_uf42060,amphisbaenidae,bipes,biporus,L,116,3,6,116,125,1.0,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_031-l20.vtk,val_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,L,20,5,4,72,81,0.358025,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_039-l27.vtk,val_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,L,27,5,4,72,81,0.444444,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_087-l75.vtk,val_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,L,75,5,4,72,81,1.0,OK
anguidae_celestus_hylaius_uf-75794_02-c4.vtk,val_paths,anguidae_celestus_hylaius_uf-75794,anguidae,celestus,hylaius,C,4,5,8,21,34,0.058824,OK
anguidae_celestus_hylaius_uf-75794_12-t7.vtk,val_paths,anguidae_celestus_hylaius_uf-75794,anguidae,celestus,hylaius,T,7,5,8,21,34,0.352941,OK
anguidae_pseudopus_apodus_ku87837_08-l5.vtk,val_paths,anguidae_pseudopus_apodus_ku87837,anguidae,pseudopus,apodus,L,5,1,3,52,56,0.142857,OK
anguidae_pseudopus_apodus_ku87837_53-l50.vtk,val_paths,anguidae_pseudopus_apodus_ku87837,anguidae,pseudopus,apodus,L,50,1,3,52,56,0.910714,OK
anguidae_pseudopus_apodus_ku87837_54-l51.vtk,val_paths,anguidae_pseudopus_apodus_ku87837,anguidae,pseudopus,apodus,L,51,1,3,52,56,0.928571,OK
anguidae_pseudopus_apodus_ku87837_58-l55.vtk,val_paths,anguidae_pseudopus_apodus_ku87837,anguidae,pseudopus,apodus,L,55,1,3,52,56,1.0,OK
chamaeleonidae_chamaeleo_calyptratus_uf-191369_02-c4.vtk,val_paths,chamaeleonidae_chamaeleo_calyptratus_uf-191369,chamaeleonidae,chamaeleo,calyptratus,C,4,5,8,7,20,0.1,OK
cordylidae_cham_aenea-15-t10.vtk,val_paths,cordylidae_cham_aenea,cordylidae,cham,aenea,T,10,5,11,25,41,0.365854,OK
cordylidae_cham_aenea-29-l13.vtk,val_paths,cordylidae_cham_aenea,cordylidae,cham,aenea,L,13,5,11,25,41,0.707317,OK
cordylidae_chamaesaura_macrolepis_amnh_08-t3.vtk,val_paths,cordylidae_chamaesaura_macrolepis_amnh,cordylidae,chamaesaura,macrolepis,T,3,5,13,17,35,0.228571,OK
cordylidae_chamaesaura_macrolepis_amnh_35-l17.vtk,val_paths,cordylidae_chamaesaura_macrolepis_amnh,cordylidae,chamaesaura,macrolepis,L,17,5,13,17,35,1.0,OK
cordylidae_chamaesaura_oligo_14-t9.vtk,val_paths,cordylidae_chamaesaura_oligo,cordylidae,chamaesaura,oligo,T,9,5,9,21,35,0.4,OK
cordylidae_chamaesaura_tenuior_17-l7.vtk,val_paths,cordylidae_chamaesaura_tenuior,cordylidae,chamaesaura,tenuior,L,7,4,6,25,35,0.485714,OK
cordylidae_chamaesaura_tenuior_24-l14.vtk,val_paths,cordylidae_chamaesaura_tenuior,cordylidae,chamaesaura,tenuior,L,14,4,6,25,35,0.685714,OK
cordylidae_cordylus_cordylus_20-l6.vtk,val_paths,cordylidae_cordylus_cordylus,cordylidae,cordylus,cordylus,L,6,5,9,9,23,0.869565,OK
cordylidae_cordylus_jonesi_mcz_01-c3.vtk,val_paths,cordylidae_cordylus_jonesi_mcz,cordylidae,cordylus,jonesi,C,3,5,9,10,24,0.041667,OK
cordylidae_cordylus_jonesi_mcz_05-c7.vtk,val_paths,cordylidae_cordylus_jonesi_mcz,cordylidae,cordylus,jonesi,C,7,5,9,10,24,0.208333,OK
cordylidae_cordylus_jonesi_mcz_20-l6.vtk,val_paths,cordylidae_cordylus_jonesi_mcz,cordylidae,cordylus,jonesi,L,6,5,9,10,24,0.833333,OK
cordylidae_cordylus_namakuiyus_14-t9.vtk,val_paths,cordylidae_cordylus_namakuiyus,cordylidae,cordylus,namakuiyus,T,9,5,10,8,23,0.608696,OK
cordylidae_cordylus_namakuiyus_17-l2.vtk,val_paths,cordylidae_cordylus_namakuiyus,cordylidae,cordylus,namakuiyus,L,2,5,10,8,23,0.73913,OK
cordylidae_hemicordylus_capensis_hc_05-c7.vtk,val_paths,cordylidae_hemicordylus_capensis_hc,cordylidae,hemicordylus,capensis,C,7,5,9,9,23,0.217391,OK
cordylidae_karusaurus_jordani_11-t7.vtk,val_paths,cordylidae_karusaurus_jordani,cordylidae,karusaurus,jordani,T,7,4,8,11,23,0.478261,OK
cordylidae_namazonurus_campbelli_09-t4.vtk,val_paths,cordylidae_namazonurus_campbelli,cordylidae,namazonurus,campbelli,T,4,5,9,10,24,0.375,OK
cordylidae_namazonurus_campbelli_24-l10.vtk,val_paths,cordylidae_namazonurus_campbelli,cordylidae,namazonurus,campbelli,L,10,5,9,10,24,1.0,OK
cordylidae_ninurta_coerleo_ni_19-l5.vtk,val_paths,cordylidae_ninurta_coerleo_ni,cordylidae,ninurta,coerleo,L,5,5,9,9,23,0.826087,OK
cordylidae_ouroborus_cataphractus_cas2068412_01-c3.vtk,val_paths,cordylidae_ouroborus_cataphractus_cas2068412,cordylidae,ouroborus,cataphractus,C,3,5,9,7,21,0.047619,OK
cordylidae_ouroborus_cataphractus_cas2068412_05-c7.vtk,val_paths,cordylidae_ouroborus_cataphractus_cas2068412,cordylidae,ouroborus,cataphractus,C,7,5,9,7,21,0.238095,OK
cordylidae_ouroborus_cataphractus_cas2068412_18-l4.vtk,val_paths,cordylidae_ouroborus_cataphractus_cas2068412,cordylidae,ouroborus,cataphractus,L,4,5,9,7,21,0.857143,OK
cordylidae_ouroborus_cataphractus_uf191433_07-t2.vtk,val_paths,cordylidae_ouroborus_cataphractus_uf191433,cordylidae,ouroborus,cataphractus,T,2,5,9,7,21,0.333333,OK
cordylidae_ouroborus_cataphractus_uf191433_11-t6.vtk,val_paths,cordylidae_ouroborus_cataphractus_uf191433,cordylidae,ouroborus,cataphractus,T,6,5,9,7,21,0.52381,OK
cordylidae_ouroborus_ypm_04-c6.vtk,val_paths,cordylidae_ouroborus_ypm,cordylidae,ouroborus,ypm,C,6,5,9,7,21,0.190476,OK
cordylidae_ouroborus_ypm_14-t9.vtk,val_paths,cordylidae_ouroborus_ypm,cordylidae,ouroborus,ypm,T,9,5,9,7,21,0.666667,OK
cordylidae_platysaurus_guttatus_uf87100_07-t2.vtk,val_paths,cordylidae_platysaurus_guttatus_uf87100,cordylidae,platysaurus,guttatus,T,2,5,9,10,24,0.291667,OK
cordylidae_platysaurus_guttatus_uf87100_16-l2.vtk,val_paths,cordylidae_platysaurus_guttatus_uf87100,cordylidae,platysaurus,guttatus,L,2,5,9,10,24,0.666667,OK
cordylidae_pseudocordylus_langi_ps-langi_11-t6.vtk,val_paths,cordylidae_pseudocordylus_langi_ps-langi,cordylidae,pseudocordylus,langi,T,6,5,14,4,23,0.478261,OK
cordylidae_pseudocordylus_microlepidotus_uf87641_24-l10.vtk,val_paths,cordylidae_pseudocordylus_microlepidotus_uf87641,cordylidae,pseudocordylus,microlepidotus,L,10,5,9,10,24,1.0,OK
cordylidae_smaug_swazicus_sswazicus_07-t2.vtk,val_paths,cordylidae_smaug_swazicus_sswazicus,cordylidae,smaug,swazicus,T,2,5,8,11,24,0.291667,OK
cordylidae_smaug_vandami_sv_10-t5.vtk,val_paths,cordylidae_smaug_vandami_sv,cordylidae,smaug,vandami,T,5,5,9,10,24,0.416667,OK
cordylidae_smaug_vandami_sv_12-t7.vtk,val_paths,cordylidae_smaug_vandami_sv,cordylidae,smaug,vandami,T,7,5,9,10,24,0.5,OK
corytophanidae_basiliscus_vittatus_uf16636_19-l7.vtk,val_paths,corytophanidae_basiliscus_vittatus_uf16636,corytophanidae,basiliscus,vittatus,L,7,2,10,10,22,0.863636,OK
crotaphytidae_crotaphytus_collaris_uf29333_02-c4.vtk,val_paths,crotaphytidae_crotaphytus_collaris_uf29333,crotaphytidae,crotaphytus,collaris,C,4,5,5,12,22,0.090909,OK
crotaphytidae_crotaphytus_collaris_uf29333_11-l1.vtk,val_paths,crotaphytidae_crotaphytus_collaris_uf29333,crotaphytidae,crotaphytus,collaris,L,1,5,5,12,22,0.5,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_024-t19.vtk,val_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,T,19,5,43,80,128,0.179688,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_028-t23.vtk,val_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,T,23,5,43,80,128,0.210938,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_048-t43.vtk,val_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,T,43,5,43,80,128,0.367188,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_049-t44.vtk,val_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,T,44,5,43,80,128,0.375,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_053-l4.vtk,val_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,4,5,43,80,128,0.40625,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_057-l8.vtk,val_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,8,5,43,80,128,0.4375,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_062-l13.vtk,val_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,13,5,43,80,128,0.476562,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_077-l28.vtk,val_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,28,5,43,80,128,0.59375,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_085-l36.vtk,val_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,36,5,43,80,128,0.65625,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_093-l44.vtk,val_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,44,5,43,80,128,0.71875,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_106-l57.vtk,val_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,57,5,43,80,128,0.820312,OK
eublepharidae_eublepharis_macularius_uf78934_16-l6.vtk,val_paths,eublepharidae_eublepharis_macularius_uf78934,eublepharidae,eublepharis,macularius,L,6,5,5,14,24,0.666667,OK
gekkonidae_gekko_gecko_uf-83669_04-c6.vtk,val_paths,gekkonidae_gekko_gecko_uf-83669,gekkonidae,gekko,gecko,C,6,5,8,11,24,0.166667,OK
gekkota_hoplodactylus_duvaucelii_cm51270_05-c7.vtk,val_paths,gekkota_hoplodactylus_duvaucelii_cm51270,gekkota,hoplodactylus,duvaucelii,C,7,5,7,12,24,0.208333,OK
gekkota_hoplodactylus_duvaucelii_cm51270_22-l10.vtk,val_paths,gekkota_hoplodactylus_duvaucelii_cm51270,gekkota,hoplodactylus,duvaucelii,L,10,5,7,12,24,0.916667,OK
gekkota_tarentola_americana_uf160807_06-t1.vtk,val_paths,gekkota_tarentola_americana_uf160807,gekkota,tarentola,americana,T,1,5,5,15,25,0.24,OK
gekkota_tarentola_americana_uf160807_12-l2.vtk,val_paths,gekkota_tarentola_americana_uf160807,gekkota,tarentola,americana,L,2,5,5,15,25,0.48,OK
gerrhosauridae_broadleysaurus_major_mcz141077_vert_17-l3.vtk,val_paths,gerrhosauridae_broadleysaurus_major_mcz141077_vert,gerrhosauridae,broadleysaurus,major,L,3,5,9,12,26,0.653846,OK
gerrhosauridae_cordylosaurus_subtessellatus_mcz19331_08-t2.vtk,val_paths,gerrhosauridae_cordylosaurus_subtessellatus_mcz19331,gerrhosauridae,cordylosaurus,subtessellatus,T,2,5,7,14,26,0.269231,OK
gerrhosauridae_cordylosaurus_subtessellatus_mcz19331_14-l1.vtk,val_paths,gerrhosauridae_cordylosaurus_subtessellatus_mcz19331,gerrhosauridae,cordylosaurus,subtessellatus,L,1,5,7,14,26,0.5,OK
gerrhosauridae_gerrhosaurus_flavigularis_07-t2.vtk,val_paths,gerrhosauridae_gerrhosaurus_flavigularis,gerrhosauridae,gerrhosaurus,flavigularis,T,2,5,9,12,26,0.269231,OK
gerrhosauridae_gerrhosaurus_flavigularis_13-t8.vtk,val_paths,gerrhosauridae_gerrhosaurus_flavigularis,gerrhosauridae,gerrhosaurus,flavigularis,T,8,5,9,12,26,0.5,OK
gerrhosauridae_gerrhosaurus_flavigularis_14-t9.vtk,val_paths,gerrhosauridae_gerrhosaurus_flavigularis,gerrhosauridae,gerrhosaurus,flavigularis,T,9,5,9,12,26,0.538462,OK
gerrhosauridae_gerrhosaurus_flavigularis_21-l7.vtk,val_paths,gerrhosauridae_gerrhosaurus_flavigularis,gerrhosauridae,gerrhosaurus,flavigularis,L,7,5,9,12,26,0.807692,OK
gerrhosauridae_gerrhosaurus_flavigularis_26-l12.vtk,val_paths,gerrhosauridae_gerrhosaurus_flavigularis,gerrhosauridae,gerrhosaurus,flavigularis,L,12,5,9,12,26,1.0,OK
gerrhosauridae_gerrhosaurus_skoogi_cas_02-c4.vtk,val_paths,gerrhosauridae_gerrhosaurus_skoogi_cas,gerrhosauridae,gerrhosaurus,skoogi,C,4,5,7,12,24,0.083333,OK
gerrhosauridae_matobosaurus_maltzahni_mcz185081_13-t8.vtk,val_paths,gerrhosauridae_matobosaurus_maltzahni_mcz185081,gerrhosauridae,matobosaurus,maltzahni,T,8,5,9,10,24,0.541667,OK
